current_severity,monthly_rainfall_mm,vehicles_per_hour,road_age_years,drainage_condition,construction_quality,temperature_range,crack_intensity,severity_30d,severity_60d,severity_90d,weekly_growth_rate,will_worsen,road_type,rainfall_season
5.0,123.60420340368236,595,5,0,1,9.9386056833639,0.0,5.0,5.0,5.0,0.02205257419270906,0,local,post_monsoon
2.0,350.8165576649133,595,5,0,0,10.67019436833529,3.0,2.3598170544896626,2.7843682653301336,3.2852998592529237,0.03935668236780428,1,collector,monsoon
5.0,65.06836566816236,434,8,1,0,16.88905770709114,2.0,5.0,5.0,5.0,0.0200113270571262,0,arterial,post_monsoon
3.0,151.53365243273996,458,1,0,1,3.0,2.0,3.19699265491297,3.406920678522493,3.630633461702507,0.014950253111453276,0,collector,pre_monsoon
2.0,357.34274710838713,386,4,1,1,9.79035445052651,1.0,2.486126595491618,3.0904127244053714,3.8415786325949512,0.05207917343891657,1,highway,monsoon
1.0,59.793382023403204,349,10,0,0,15.102087418122583,5.0,1.0551025799412683,1.1132414541987203,1.174583930422639,0.01259417905193147,0,local,dry
1.0,60.106587039476366,487,1,1,0,10.45946614302507,2.0,1.0909390372518362,1.190147982999963,1.2983788947611945,0.020516691909261874,0,local,dry
3.0,57.97250002184619,803,6,2,1,12.674316901034624,0.0,3.273021065614215,3.5708889653181366,3.8958649354852035,0.020531530638581045,0,local,dry
3.0,115.73142922664556,907,2,1,1,3.0,4.0,3.296004011022542,3.621214146892229,3.9785121176427873,0.022199140045394392,0,arterial,pre_monsoon
2.0,104.99448948793807,762,10,0,1,7.72760952165227,2.0,2.3197902662856946,2.690713439776927,3.120945423479308,0.035216143967936944,1,collector,post_monsoon
3.0,38.39976423260466,407,8,1,0,15.397263360759045,6.0,3.2671603015342745,3.558112145307178,3.8749742498515216,0.020104846040066023,0,collector,dry
2.0,355.13129197141205,581,1,0,1,8.244963114677933,2.0,2.411525928236585,2.9077286512786618,3.5060315174174446,0.0446266937760712,1,arterial,monsoon
3.0,219.72006394191368,90,2,1,2,5.487701445889936,2.0,3.248823083201103,3.518283808646774,3.810093883594778,0.018766029468549474,0,arterial,monsoon
2.0,342.2632242929218,468,7,1,0,17.308042664772977,4.0,2.359549078312669,2.783735926483083,3.2841807697995122,0.03932914146608196,1,local,monsoon
4.0,139.31202003576328,422,1,2,0,14.578420270348513,0.0,4.279839631964861,4.5792568188342795,4.899621204548071,0.015903409256820177,0,arterial,pre_monsoon
4.0,269.21610165333874,874,2,1,2,6.5573332359145455,2.0,4.676701755683225,5.0,5.0,0.03714288610077422,1,collector,monsoon
3.0,19.893712275937652,552,3,0,1,12.692519222160493,1.0,3.191476869857072,3.395174870277564,3.6118740225369432,0.014541393076150462,0,arterial,dry
2.0,13.829874638151914,510,12,1,1,6.720261026373565,1.0,2.1758160930293386,2.3670878353427285,2.575173902876345,0.01985440820181365,0,arterial,dry
2.0,80.64262205069768,486,4,1,1,11.237704715621922,1.0,2.2509646142465627,2.533420847295088,2.8513203401278937,0.027966645970676107,0,collector,post_monsoon
4.0,33.193658235827364,441,9,2,0,12.879940947627302,4.0,4.503293187092623,5.0,5.0,0.028039308063283377,1,local,dry
2.0,38.65844711134997,606,5,0,0,7.957518003998023,3.0,2.1426056032253635,2.2953793854863616,2.459046366435535,0.016200777417757564,0,arterial,dry
2.0,108.66447653288427,367,9,2,0,15.711664667626197,1.0,2.248370820313883,2.527585672819462,2.841474936305356,0.027690133620275552,0,arterial,post_monsoon
1.0,43.37416225805534,609,1,0,0,16.48675851160828,1.0,1.051942821776106,1.1065837002862762,1.16406278021059,0.011885792139834055,0,local,dry
3.0,351.75799603662017,786,4,1,0,13.317827624499284,3.0,3.717932399333164,4.607673775337085,5.0,0.05133725597381844,1,collector,monsoon
3.0,46.67992243263366,522,6,0,2,14.069910757702006,2.0,3.2024238187815834,3.418506105033206,3.649168458469532,0.015352312473150732,0,local,dry
4.0,123.26354717582389,437,7,1,0,4.735855808156286,1.0,4.397126160081743,4.833679616918802,5.0,0.022332305988068214,1,arterial,pre_monsoon
2.0,24.972952492104042,484,8,1,0,18.810936134217638,1.0,2.1241309916493507,2.2559662348426266,2.39598389777186,0.014149474494851814,0,local,dry
2.0,43.97076802170203,740,7,1,0,11.543375059717654,3.0,2.180334365072642,2.376928971758361,2.591249960230767,0.020348172550893228,0,collector,dry
4.0,113.53291615920693,527,9,1,0,7.323718174372921,2.0,4.642470951461154,5.0,5.0,0.03536659189251608,1,collector,pre_monsoon
4.0,376.18280807699733,378,6,1,0,12.729179062279625,2.0,4.553611934827395,5.0,5.0,0.030708219159894242,1,arterial,monsoon
2.0,308.44361367435164,661,7,1,0,15.727349961944416,1.0,2.504273470362416,3.1356928071805097,3.926316154114201,0.05386604009841756,1,arterial,monsoon
3.0,99.50988986462963,357,2,1,1,14.561747835269848,5.0,3.2812891994380227,3.5889529367828743,3.9254641695856733,0.021132485397835934,0,local,post_monsoon
2.0,36.557509243276,453,1,2,1,6.576548176057845,4.0,2.1354285388142005,2.2800275221910757,2.4344179200843254,0.015405498785318291,0,arterial,dry
5.0,299.60097665890885,545,2,0,0,15.788189447587492,1.0,5.0,5.0,5.0,0.022810934455399445,0,arterial,monsoon
1.0,437.1766732399704,338,1,0,1,11.69670459100405,2.0,1.1302863379255064,1.2775472057010522,1.4439941526588058,0.028988793344683322,0,collector,monsoon
5.0,92.98757035483565,142,7,2,0,14.506020911920608,3.0,5.0,5.0,5.0,0.017576985838065048,0,collector,post_monsoon
3.0,21.804552565629297,589,10,2,1,7.992242497093501,6.0,3.313450090029463,3.659650499705418,4.0420230925750955,0.023459060289317563,1,collector,dry
3.0,318.8997160019774,61,3,1,0,17.229557946933262,2.0,3.2539479282630923,3.5293923732825574,3.828153000356779,0.01914078104632818,0,collector,monsoon
1.0,92.66025853447843,314,11,0,1,12.91357763132411,2.0,1.123195480287847,1.2615680869390473,1.4169875733253237,0.027478905319586196,0,collector,post_monsoon
3.0,54.77933849666534,655,8,2,1,17.94411657069115,4.0,3.2832904404693934,3.593332038825902,3.932650910836493,0.02127776754746892,0,collector,dry
3.0,72.21836964239117,583,4,1,0,4.325659455719389,2.0,3.419876766802256,3.8985190333712834,4.444151555720947,0.031036754071802997,1,highway,post_monsoon
2.0,45.39850836517377,468,5,2,0,4.992904401924935,2.0,2.1563865016989934,2.3250013723548117,2.5068007878887757,0.017722107876826865,0,collector,dry
3.0,356.5390667895461,320,11,0,0,10.79986076682347,4.0,3.5359363047116106,4.1676151836592,4.912140610655972,0.03909696173518401,1,collector,monsoon
5.0,67.37554412481752,413,1,0,1,19.33812509986391,1.0,5.0,5.0,5.0,0.018766926206915037,0,arterial,post_monsoon
3.0,137.96063827128387,615,11,1,2,21.814054488368626,3.0,3.4755599695638706,4.02650570067827,4.664787343499373,0.03492963744385133,1,local,monsoon
4.0,116.09958080234607,473,10,2,2,7.557868504626003,1.0,4.570549473365528,5.0,5.0,0.03160150095375917,1,arterial,pre_monsoon
1.0,27.40055694441702,252,4,2,1,12.265235158057365,0.0,1.0824893968680853,1.171783294331831,1.2684429915413615,0.018666877922997913,0,collector,dry
3.0,75.10520747149862,324,6,0,2,12.775759876403276,1.0,3.1868297156761365,3.385294545572149,3.5961190847152222,0.014196499988780791,0,collector,post_monsoon
1.0,154.04772844797594,413,13,0,2,15.59078806519027,4.0,1.100896580403147,1.2119732807433428,1.3342572403103294,0.022682572708115065,0,collector,pre_monsoon
3.0,54.05520905229225,573,1,0,1,16.42481333206244,5.0,3.1581951467597396,3.3247321950055913,3.500051027514171,0.012062807064706138,0,collector,dry
5.0,304.2931566594376,520,6,2,0,6.428009035441659,2.0,5.0,5.0,5.0,0.042752621271471135,0,local,monsoon
3.0,148.69648385361805,250,9,0,2,12.322966801086858,3.0,3.4413623593389895,3.9476582960917384,4.528440889234133,0.032544556690712094,1,arterial,pre_monsoon
1.0,16.578516105274264,769,7,2,0,3.0,1.0,1.1225588994384565,1.2601384827084787,1.4145796682892764,0.02734299817225611,0,collector,dry
2.0,35.43262818887011,351,7,0,1,16.053956415202023,1.0,2.144409728204464,2.299246541208971,2.4652633252544915,0.016400368235955386,0,local,dry
3.0,40.8216665048106,588,14,0,1,10.306900658379814,1.0,3.1810059659272856,3.3729329850883283,3.5764399827463,0.013763739908837674,0,arterial,dry
3.0,344.82525217684326,310,2,1,2,5.973089603489689,1.0,3.3670338017069508,3.778972207279055,4.241309052539902,0.027297233034172166,1,arterial,monsoon
4.0,334.54701083814916,996,2,0,1,13.66273404978406,0.0,4.7454092725794865,5.0,5.0,0.040678365278963784,1,collector,monsoon
4.0,324.0924069561702,765,1,0,0,10.150653784972517,2.0,4.604287600708899,5.0,5.0,0.03337330629340028,1,highway,monsoon
3.0,84.48296252899507,345,2,2,0,18.307305153881117,2.0,3.171775866657971,3.3533873827713085,3.545397724076458,0.013076609693069287,0,arterial,post_monsoon
2.0,44.37418732740817,517,4,0,0,7.537089322268926,2.0,2.1220664014801307,2.251582906145415,2.389004217639088,0.013919386907405035,0,arterial,post_monsoon
2.0,325.12063733123057,294,8,1,1,23.114776000304673,1.0,2.310011701698582,2.66807703099219,3.081644581312585,0.03419629198664426,1,collector,monsoon
1.0,43.25110131797463,428,10,0,0,16.272777714816748,2.0,1.0963503667063252,1.2019841265770939,1.3177957379479792,0.021695589915838944,0,arterial,dry
2.0,363.52512962946594,584,3,0,1,18.43847206592086,0.0,2.3991996716942636,2.878079532328931,3.452543734536776,0.04337836251466658,1,collector,monsoon
3.0,89.07524619841655,669,6,1,1,6.855818992257745,2.0,3.368059844621097,3.781275705649697,4.245187621880016,0.027370269580292813,1,local,pre_monsoon
3.0,257.6759339502398,252,12,0,1,20.942296885668796,2.0,3.489404263958367,4.058647372443612,4.720753815769388,0.035890080349504076,1,arterial,monsoon
3.0,320.44104049518194,350,6,0,0,5.937262772958665,2.0,3.5061761562528844,4.09775707955875,4.789152722155114,0.03704971870968667,1,local,monsoon
1.0,145.35840913820545,688,9,1,1,10.950941517732124,2.0,1.160777648389934,1.3474047490016652,1.564037315975582,0.03539987591762151,0,collector,pre_monsoon
2.0,122.552698352541,764,11,0,1,18.5232831370338,2.0,2.397970375553337,2.8751309610157056,3.4472394351759292,0.04325359714603193,1,highway,post_monsoon
2.0,51.10036379170147,345,3,0,1,14.533845362522372,1.0,2.138907340051519,2.287462304663132,2.446334956767569,0.015791234485484768,0,highway,dry
2.0,354.74369436168024,691,2,0,2,5.804190413520191,0.0,2.5068622882103884,3.1421792660257126,3.9385053523982285,0.05412014316563583,1,collector,monsoon
4.0,42.68434616929663,252,13,2,0,17.67705030921326,0.0,4.414712054916283,4.872420631955787,5.0,0.023284882023302034,1,collector,dry
1.0,123.87709014403842,440,9,1,0,13.699772263712688,1.0,1.1098457699493052,1.2317576330743658,1.3670609986703532,0.024616347352306733,0,local,post_monsoon
3.0,37.777443928686544,271,1,1,1,9.918998819725331,1.0,3.133215411314831,3.2723462712335887,3.4176552560625675,0.010189305549356972,0,collector,dry
2.0,42.55754917248769,418,2,0,2,4.289953719751896,2.0,2.093913260415911,2.1922363710727963,2.2951764036776923,0.010764611192440876,0,arterial,dry
4.0,58.84664460694574,881,6,0,0,14.173752649364138,2.0,4.358090602385768,4.748238424650786,5.0,0.020207381527606587,1,highway,dry
3.0,121.6855175517696,489,12,0,1,11.18286098516787,3.0,3.261221693947003,3.545188979023519,3.8538824025111094,0.01967189518232842,0,collector,pre_monsoon
2.0,22.27208983796715,443,10,1,0,12.781546743736174,1.0,2.1572442787350052,2.326851439067456,2.5097934771972916,0.01781655475170209,0,arterial,dry
3.0,315.20905079073225,387,11,1,0,4.073993199147042,2.0,3.467297988982496,4.007385114800687,4.631599449875603,0.0343550672190245,1,local,monsoon
4.0,124.37987742937919,440,5,0,2,9.906714708218265,1.0,4.41929821115506,4.882549169779578,5.0,0.023532822215393868,1,collector,pre_monsoon
5.0,37.73233489971451,338,6,1,1,14.401523107707556,4.0,5.0,5.0,5.0,0.01334407588325891,0,arterial,dry
2.0,47.626706556966646,527,3,0,1,21.38232305652366,1.0,2.1475482938107806,2.305981837124798,2.4761036799380047,0.01674728199351884,0,arterial,dry
4.0,97.1123256174224,493,5,0,1,10.973591885746847,0.0,4.371274033803397,4.777009169650955,5.0,0.02092665567648114,1,arterial,post_monsoon
5.0,333.89888429665535,408,2,1,1,19.216495295340604,0.0,5.0,5.0,5.0,0.0292098674282812,0,highway,monsoon
5.0,280.63791450556073,390,3,1,0,15.936742104249232,2.0,5.0,5.0,5.0,0.018503832279223333,0,highway,monsoon
3.0,386.6978884484631,536,4,0,2,13.168924831266741,1.0,3.74666181159483,4.679158243487686,5.0,0.05322725505646372,1,collector,monsoon
3.0,32.56266644752823,354,6,2,1,6.938291081669428,2.0,3.268783114492133,3.5616476831962967,3.8807512688673613,0.020223051338705084,0,local,dry
3.0,54.63249338893461,451,8,0,0,7.147607282345218,2.0,3.16342616509756,3.335755034007952,3.5174715849788853,0.012453698330814203,0,collector,dry
4.0,59.57458661274642,409,13,2,0,15.087704353532997,1.0,4.362538492740693,4.75793552516106,5.0,0.02045023998037535,1,local,dry
3.0,113.46694935582636,58,5,1,0,9.367522129473937,3.0,3.1825971006385325,3.376308101664264,3.581809458406358,0.01388203664130745,0,collector,post_monsoon
3.0,72.35874762277298,672,9,0,0,8.923186406169501,0.0,3.2145701498211863,3.444487082707135,3.6908484525050054,0.016249595329154497,0,collector,post_monsoon
3.0,176.69441711681532,133,6,0,0,11.096948304828533,1.0,3.239159882296858,3.4973855810271326,3.7761970223288586,0.01805817831384446,0,arterial,pre_monsoon
4.0,42.65801610953594,146,10,2,0,11.180845848304038,1.0,4.183679255088085,4.375793027363597,4.576728628285042,0.010530961654271472,0,arterial,dry
4.0,44.8099457164396,679,1,0,1,16.503839880968435,4.0,4.212662867728182,4.4366321092839565,4.67250883613777,0.012160146539159557,0,arterial,dry
1.0,39.094031125138926,278,4,1,2,9.472511508698947,3.0,1.087046338816318,1.1816697427339615,1.2845297675289735,0.019665863361145272,0,arterial,dry
4.0,274.3829336827044,84,9,0,1,16.00620018012158,0.0,4.4070971927763525,4.855626416644302,5.0,0.022872765183653988,1,highway,monsoon
3.0,14.331939564820164,767,9,2,1,14.198525670272018,3.0,3.514723025295843,4.117759314848254,4.824261158841196,0.037639029309400024,1,highway,dry
4.0,80.4228554294151,372,9,0,0,3.6300200631897432,2.0,4.357461715970424,4.7468681515369795,5.0,0.020173028483222683,1,local,post_monsoon
3.0,184.2291088899106,742,12,1,0,13.472538314916536,1.0,3.517018480763737,4.123139664677888,4.83371946648071,0.037797114850556375,1,arterial,pre_monsoon
2.0,77.10003184598536,316,1,0,0,3.0,0.0,2.145484535985474,2.3015519470764025,2.46897205560984,0.01651921331582322,0,collector,post_monsoon
5.0,289.2215453619313,171,1,1,2,7.523883691740067,5.0,5.0,5.0,5.0,0.01907637410394408,0,collector,monsoon
2.0,293.3887040097731,435,9,0,2,14.315384232811242,2.0,2.4180440131207614,2.923468424694579,3.5345376609401553,0.04528483104941254,1,collector,monsoon
4.0,324.3349480541722,258,10,0,1,11.946784498703126,2.0,5.0,5.0,5.0,0.05360365193770123,1,arterial,monsoon
3.0,286.27025948391633,580,9,0,0,3.160539470192294,1.0,3.665139064739198,4.477748121292441,5.0,0.047834790675922,1,collector,monsoon
3.0,234.67649016992414,635,17,2,1,6.404191165132261,3.0,3.582559858913986,4.278245047567266,5.0,0.04227786217868444,1,arterial,monsoon
2.0,332.90191657660733,685,3,0,1,3.0,2.0,2.4052739935763974,2.8926714920874756,3.4788337559389197,0.04399414729143455,1,local,monsoon
3.0,384.4019949466983,437,8,2,2,5.287183714778581,1.0,3.6248746424678107,4.379905391202046,5.0,0.04513743911429554,1,local,monsoon
2.0,101.37504086775556,776,6,0,1,14.895316746592751,2.0,2.258301731919729,2.549963356195824,2.879293331814437,0.02874750148076257,0,collector,post_monsoon
1.0,271.41587195661134,314,9,0,1,9.212835307124267,2.0,1.1476061568551437,1.3169998912518326,1.511397183778158,0.03264648135831211,0,collector,monsoon
2.0,244.92632507733947,526,8,0,1,12.84972770863279,2.0,2.2662644895839126,2.5679773683745153,2.909857960001155,0.029592743199674865,0,arterial,monsoon
1.0,84.67550269234843,472,4,1,1,12.068221907697481,0.0,1.1344974524813038,1.2870844696865682,1.4601940519876617,0.02988205084171706,0,arterial,post_monsoon
5.0,24.88435783344719,894,8,1,1,12.162915352497928,3.0,5.0,5.0,5.0,0.013508253600858848,0,collector,dry
5.0,31.824237933755718,741,7,1,1,17.115662115565257,3.0,5.0,5.0,5.0,0.027698503243753204,0,local,dry
2.0,106.44191585982028,506,7,0,2,10.985446789144879,2.0,2.293203335988918,2.6293907700953514,3.014863842800565,0.032435508552405845,1,arterial,pre_monsoon
4.0,373.39141710712966,539,11,0,0,16.55334186529953,2.0,5.0,5.0,5.0,0.05359319531698373,1,collector,monsoon
2.0,90.30551733913619,807,16,0,2,3.0,5.0,2.357531926780706,2.778978392895174,3.2757651425420553,0.03912175435160679,1,arterial,post_monsoon
3.0,62.369605835302316,349,1,1,1,17.557129784220233,1.0,3.237344626984966,3.4934667446228094,3.7698519317517714,0.017925026210514356,0,arterial,pre_monsoon
4.0,359.73841379887807,93,12,0,1,5.549609539451113,1.0,4.661992379036831,5.0,5.0,0.036380817186829686,1,arterial,monsoon
5.0,287.2300337469188,306,9,1,2,6.635301384608392,5.0,5.0,5.0,5.0,0.029703944728437463,0,collector,monsoon
3.0,23.129034129586692,417,4,0,2,8.47691255254372,1.0,3.08412844921798,3.1706160970919015,3.259529102196537,0.0064741242788336,0,collector,dry
4.0,363.3798160774594,772,5,1,1,17.419276104157184,1.0,4.99434409565591,5.0,5.0,0.05316797099136537,1,local,monsoon
2.0,81.20480443149575,707,10,0,2,7.553500754276711,4.0,2.264487931209649,2.563952795297077,2.9030200805707373,0.029404360206526113,0,arterial,post_monsoon
5.0,33.27763571822173,491,7,2,0,8.720556103818229,0.0,5.0,5.0,5.0,0.014865651260020667,0,arterial,dry
1.0,369.31528894495403,593,6,1,1,7.191561409871105,2.0,1.162701020599359,1.3518736633027912,1.5718248880435495,0.035799934437386265,0,local,monsoon
3.0,420.8459428032914,358,4,0,0,13.27697400429719,2.0,3.6179380273331403,4.363158523207739,5.0,0.04467043186951868,1,arterial,monsoon
3.0,57.249112459136285,917,3,1,0,15.71804167443834,4.0,3.268016127135524,3.5599764690726237,3.878020171050771,0.020167189775754654,0,arterial,dry
3.0,48.053082439597674,742,3,1,2,20.521622578803154,1.0,3.2323350231547727,3.482663233970989,3.752378115005964,0.01755726594746978,0,collector,dry
1.0,86.3107189303945,510,4,1,0,23.999087498933854,4.0,1.1143175012731432,1.2417034936436215,1.3836519343590927,0.0255781399652118,0,local,post_monsoon
5.0,181.0424747445777,485,6,0,1,15.250903765939848,0.0,5.0,5.0,5.0,0.03102038543293349,0,collector,pre_monsoon
2.0,40.711727959543076,640,8,2,0,13.828270934346842,0.0,2.208672851874614,2.4391178833039704,2.693606725687676,0.023427288432326034,0,arterial,dry
3.0,36.33550892103977,488,3,0,1,5.9133013394589415,2.0,3.144514943227372,3.295991409393414,3.4547647465288787,0.011038193213079438,0,collector,dry
2.0,223.77623149820627,135,10,0,0,21.54651576865488,3.0,2.2432006285980886,2.51597453007143,2.821917823696506,0.02713823303571193,0,local,monsoon
2.0,233.36426465046637,806,3,0,1,13.077015546669728,4.0,2.3050160751610327,2.6565495533753856,3.0616947124960627,0.03367399696810681,1,collector,monsoon
3.0,321.1574528224366,733,10,0,1,10.554675790461818,4.0,3.9373295522946674,5.0,5.0,0.06549672561655061,1,arterial,monsoon
3.0,70.1167257671953,574,3,0,1,13.937658845267768,2.0,3.385805654166543,3.8212266425953767,4.312643590783755,0.028630774281553382,1,local,dry
2.0,89.23487152549855,416,15,1,2,8.818246363025594,2.0,2.3329734632757604,2.7213825901744477,3.174456683148821,0.03658587684107942,1,collector,post_monsoon
2.0,123.8429665307696,501,9,0,0,3.0,1.0,2.223444133589265,2.471851907596259,2.7480123115231683,0.02502026769197646,0,arterial,pre_monsoon
3.0,40.093767603757136,50,10,1,1,14.859014604668008,1.0,3.1903071722765204,3.3926866178263353,3.607904150045976,0.0144546191053662,0,local,dry
4.0,55.58603700101904,278,6,0,1,18.71236925966952,2.0,4.323187136091545,4.672486753416854,5.0,0.018294997405946856,1,collector,pre_monsoon
4.0,149.9491370573515,853,9,0,1,14.784613176004733,6.0,4.446835234150815,4.943585899921283,5.0,0.025017415351084017,1,local,pre_monsoon
1.0,53.56738531171716,603,1,0,2,11.96460434999173,2.0,1.0670051458490253,1.1384999812682994,1.2147853385622944,0.015248102760520382,0,arterial,post_monsoon
2.0,76.04764907852022,110,3,1,1,12.066358761956803,3.0,2.080595889051959,2.1644396267699557,2.251662094779363,0.009260956416590561,0,arterial,post_monsoon
1.0,45.7933806061748,334,5,1,2,12.861398738581434,1.0,1.115885295670334,1.245199993093269,1.3895003624615803,0.025914645025005234,0,collector,dry
1.0,101.53545899690643,114,13,1,1,12.70827110544292,3.0,1.0976757217943058,1.2048919902166504,1.3225806850452393,0.021983647975145394,0,collector,post_monsoon
3.0,381.9784540948419,343,11,2,1,11.696493412597226,1.0,3.9954162971560727,5.0,5.0,0.06914394934288957,1,collector,monsoon
3.0,81.26768134659186,466,1,0,0,12.126714397344255,1.0,3.1463091585765963,3.2997537737809894,3.460681839831605,0.011172770039515357,0,local,post_monsoon
2.0,27.872317108754935,820,3,0,2,19.77506370220232,2.0,2.174540734268538,2.364313702496576,2.570648227334035,0.019714892607665072,0,collector,dry
2.0,307.19403817472454,657,6,0,0,14.361366071732665,3.0,2.4240242057856642,2.93794667511741,3.5608269278960565,0.0458874615133909,1,local,monsoon
1.0,51.47540792731776,439,12,1,2,12.52573492012282,1.0,1.062291193638437,1.1284625800817754,1.1987558611713796,0.014199757292422373,0,arterial,dry
4.0,108.14580447529377,449,7,0,1,15.296134481479585,4.0,4.428130764761119,4.902085517455974,5.0,0.024009779037597375,1,local,post_monsoon
5.0,73.73990187968212,339,1,1,1,15.296494933916216,4.0,5.0,5.0,5.0,0.015573860198337706,0,collector,dry
1.0,346.2423604507801,718,2,2,0,16.729989813849294,3.0,1.2097712068298518,1.4635463728745561,1.7705562617639041,0.045435933676307994,0,arterial,monsoon
2.0,50.34870649832329,741,9,1,0,8.215442940835699,2.0,2.228043916228113,2.482089846320553,2.7651025908130396,0.025514665118713864,0,arterial,dry
4.0,48.477958087562946,232,7,2,0,9.597360469261051,0.0,4.334378871224278,4.696710049828861,5.0,0.018909485183803414,1,arterial,dry
5.0,305.7612659482869,155,7,1,2,7.932212729028739,2.0,5.0,5.0,5.0,0.020995363080957594,0,collector,monsoon
3.0,124.39617236977989,436,11,2,0,15.83361461746846,3.0,3.4457353783251103,3.95769743248043,4.545726019934758,0.03285055928103524,1,collector,post_monsoon
1.0,296.4771330399731,460,5,2,0,15.589354872035127,3.0,1.180903455478031,1.3945329711599543,1.6468088044208358,0.03956111229806224,0,highway,monsoon
1.0,63.644493466806026,551,9,1,0,5.633785637388143,0.0,1.136994652034929,1.2927568387560295,1.4698576120471867,0.030410554346318522,0,local,post_monsoon
3.0,27.152858663086413,165,13,1,2,13.954189064101614,1.0,3.226446702799231,3.4699861086680093,3.7319084130236777,0.017124439090257567,0,local,dry
2.0,259.08245754501104,356,7,0,1,18.861169339339366,2.0,2.2857008499288862,2.6122141876828167,2.9853700944914543,0.031646380073217864,0,collector,monsoon
1.0,123.53532978423902,483,3,1,0,10.823336806377567,1.0,1.0457171680687476,1.0935243955937215,1.1435172341743554,0.010485274124546147,0,local,pre_monsoon
3.0,27.15714843111822,344,5,0,1,13.569866369631523,0.0,3.2554574547127033,3.5326677464815046,3.8334831834354475,0.019251078091296833,0,arterial,dry
1.0,309.6311988863956,671,3,2,0,15.652428514122125,2.0,1.1825508206489073,1.398426443417404,1.653710338280384,0.039899309636695995,0,collector,monsoon
4.0,252.25613469006188,873,1,2,0,5.3972088030064,3.0,4.497796580098598,5.0,5.0,0.027746384526780545,1,collector,monsoon
2.0,316.0039383786816,392,3,2,1,12.759940794955511,7.0,2.3221327357826613,2.6961502212967337,3.130409344730406,0.03545996154107688,1,arterial,monsoon
1.0,186.53695348346787,677,9,0,0,18.360580948707355,2.0,1.215822168189151,1.4782235446601681,1.797256955136978,0.04665370097264628,0,arterial,monsoon
3.0,340.21419583859694,428,7,0,0,9.033955916179261,2.0,3.6468225029449255,4.433104789328496,5.0,0.04661057838199361,1,collector,monsoon
2.0,46.88782784337413,313,12,0,0,16.162330711294143,1.0,2.162432730562454,2.338057657103896,2.5279462018318153,0.01838722434883164,0,arterial,dry
5.0,35.037393008782104,357,7,2,1,12.135808035695597,2.0,5.0,5.0,5.0,0.018093796532038686,0,local,dry
3.0,308.36031244600247,653,10,2,2,8.627476789331629,2.0,5.0,5.0,5.0,0.12792273376423458,1,highway,monsoon
2.0,24.263944606139003,371,1,0,1,11.517457245927922,3.0,2.1073633477488887,2.220490139717702,2.3396897672394474,0.01227582732262489,0,arterial,dry
4.0,28.013934147491682,410,5,1,0,9.36936037956884,1.0,4.234645040750774,4.483054655288781,4.746036290858326,0.01339005565616027,0,collector,dry
2.0,53.09609241256159,271,5,0,1,7.55842979118567,2.0,2.1639689119495515,2.3413807259420634,2.533337550988249,0.018555985075755496,0,local,pre_monsoon
5.0,228.48887380026812,626,3,1,0,10.728276137734458,1.0,5.0,5.0,5.0,0.026790973980544586,0,arterial,monsoon
2.0,42.40349241334415,591,13,0,1,12.34213156193061,3.0,2.28381590905847,2.6079075532342824,2.9779903797151017,0.031447805645133,0,highway,dry
3.0,301.6814507888861,791,1,0,1,11.169728087255658,1.0,3.427621910956356,3.916197321489368,4.474414582255184,0.03158112294722139,1,local,monsoon
1.0,337.95198596533373,619,6,0,1,10.673132094355797,1.0,1.211586846930679,1.4679426876554247,1.7785400524113828,0.04580182408510021,0,arterial,monsoon
3.0,45.68293124113504,582,11,0,0,13.129979414827996,2.0,3.353612344000859,3.7489052512783116,4.190791642392196,0.026340281863625116,1,arterial,dry
4.0,325.0007210585055,616,10,2,2,14.657029874905241,4.0,5.0,5.0,5.0,0.08876553583461866,1,highway,monsoon
4.0,299.9971966635401,448,5,1,0,6.279523835801301,2.0,4.482038207755387,5.0,5.0,0.02690507001882361,1,highway,monsoon
2.0,300.11003670202916,522,3,1,0,10.73802065309696,4.0,2.2795838856285506,2.5982513458086807,2.961465949359082,0.031001512996468108,0,collector,monsoon
2.0,324.8217395577818,686,11,2,2,3.0,4.0,2.5933647396875408,3.362770336527313,4.36044500920857,0.062497315443605976,1,arterial,monsoon
4.0,42.108543252262386,335,4,0,2,11.189083204828984,3.0,4.217830146233402,4.447522785618819,4.689723920310752,0.012449698878506093,0,collector,dry
5.0,365.67044234309833,840,3,0,0,12.752645230358105,3.0,5.0,5.0,5.0,0.04127704903129668,0,arterial,monsoon
1.0,62.51097702006879,627,11,0,1,14.848900060827187,1.0,1.1668331714986642,1.361499650109631,1.5886429547317424,0.036657702676699384,0,highway,pre_monsoon
3.0,104.51408147478838,904,8,0,0,12.770524032481523,0.0,3.3558656315358144,3.7539447123077556,4.199244680906398,0.02650114631675939,1,local,post_monsoon
2.0,92.92569112061895,264,5,1,2,14.740878220271242,1.0,2.1823250699584458,2.3812713554845675,2.5983540887239505,0.020565471193496204,0,collector,post_monsoon
4.0,277.12015298954043,264,8,2,1,12.326124908346387,4.0,4.635730951824899,5.0,5.0,0.035015659507792014,1,arterial,monsoon
1.0,39.179372931190386,574,8,2,1,8.62240810908763,1.0,1.1143773071167522,1.2418367826167844,1.383874729691024,0.025590983106939025,0,local,dry
